no,website,http_version,status,remote_ip,remote_port,time_appconnect,time_connect,time_namelookup,time_pretransfer,time_redirect,time_starttransfer,time_total
3860,https://www.thriveglobal.com,2,ok,104.22.30.175,443,0.026866,0.011068999999999999,0.01001,0.027007,0.0,0.04797,0.048018
3912,https://www.adyen.com,2,ok,104.22.10.251,443,0.046182,0.015497,0.014538999999999998,0.046288,0.0,0.063766,0.065075
3916,https://www.zoomit.ir,2,ok,104.26.15.111,443,0.042154000000000004,0.026060000000000003,0.02509,0.042268,0.0,0.42014399999999996,0.57894
3917,https://www.tasteofhome.com,2,ok,104.18.20.39,443,0.021499,0.006670000000000001,0.005542,0.02166,0.0,0.049558,0.051802
3923,https://www.google.com.ly,2,ok,172.217.16.131,443,0.200525,0.17745,0.17607899999999999,0.200627,0.0,0.260029,0.26042600000000005
3942,https://www.google.by,2,ok,172.217.23.163,443,0.033499,0.011826999999999999,0.010362,0.033605,0.0,0.073037,0.073266
3955,https://www.vklass.se,2,ok,104.22.55.170,443,0.019419,0.006770999999999999,0.0058920000000000005,0.019516,0.0,0.150844,0.150945
3987,https://www.beauty321.com,2,ok,104.26.13.68,443,0.02245,0.00815,0.006620999999999999,0.022559,0.0,2.037825,2.038128
3988,https://www.jagonews24.com,2,ok,104.25.238.57,443,0.063567,0.029999,0.021498,0.063671,0.0,1.017028,1.045309
4034,https://www.crowd1.com,2,ok,172.67.14.189,443,0.031649000000000004,0.008133,0.006217,0.031756,0.0,0.14018,0.140311
4037,https://www.golang.org,2,ok,142.250.74.209,443,0.036976999999999996,0.011851,0.010860999999999999,0.037125,0.0,0.146335,0.146439
4043,https://www.ennaharonline.com,2,ok,104.26.12.173,443,0.037776,0.012555,0.011428,0.037882,0.0,0.12251400000000001,0.126936
4057,https://www.turbo.az,2,ok,104.26.2.137,443,0.021230000000000002,0.007659,0.006426,0.021337000000000002,0.0,0.08337,0.08348799999999999
4091,https://www.tap.az,2,ok,104.26.12.26,443,0.020179,0.006998000000000001,0.00588,0.020299,0.0,0.08831699999999999,0.088423
4103,https://www.google.com.ec,2,ok,216.58.212.163,443,0.031342,0.013444999999999999,0.012065000000000001,0.031428,0.0,0.080988,0.08111499999999999
4144,https://www.telugustop.com,2,ok,104.26.8.232,443,0.028054000000000003,0.009704,0.008189,0.028166000000000004,0.0,0.6370020000000001,0.637063
4154,https://www.laleggepertutti.it,2,ok,104.16.94.96,443,0.06150599999999999,0.049408999999999995,0.0483,0.061599,0.0,0.16247899999999998,0.164766
4166,https://www.omegle.com,2,ok,104.23.141.25,443,0.023602,0.009202,0.008251999999999999,0.02369,0.0,0.032124,0.032310000000000005
4171,https://www.hltv.org,2,ok,104.18.3.89,443,0.025309,0.011645,0.010433,0.025422999999999998,0.0,0.09120199999999999,0.09578099999999999
4187,https://www.whmcs.com,2,ok,104.22.37.70,443,0.024350999999999998,0.007499,0.006051,0.02446,0.0,0.530467,0.530629
4238,https://www.google.com.do,2,ok,142.250.74.195,443,0.030014999999999997,0.011662,0.010361,0.030105,0.0,0.072595,0.072982
4243,https://www.socialmediaexaminer.com,2,ok,104.26.6.221,443,0.030433999999999996,0.011588,0.010057,0.030519,0.0,0.067311,0.151323
4252,https://www.vitalsource.com,2,ok,104.17.65.241,443,0.033588,0.007176,0.00629,0.03368,0.0,0.394308,0.415591
4253,https://www.jut.su,2,ok,104.26.11.147,443,0.025128,0.006609,0.005903,0.025231,0.0,0.073424,0.073654
4303,https://www.fragrantica.com,2,ok,104.17.2.6,443,0.043398,0.020822999999999998,0.019734,0.043573,0.0,0.218319,0.21842399999999998
4313,https://www.pmi.org,2,ok,104.17.179.183,443,0.11131500000000001,0.094398,0.093625,0.11146500000000001,0.0,0.12900799999999998,0.129108
4315,https://www.androidpolice.com,2,ok,104.18.170.13,443,0.027114999999999997,0.008786,0.007611,0.027219,0.0,0.24427600000000002,0.244339
4329,https://www.annals.org,2,ok,104.31.66.154,443,0.066111,0.043166,0.03453,0.066232,0.0,0.259083,0.259139
4337,https://www.coingecko.com,2,ok,104.18.5.127,443,0.020595,0.006812,0.005973,0.020687,0.0,0.170032,0.170121
4338,https://www.acpjournals.org,2,ok,104.18.14.168,443,0.054387,0.038863,0.038066,0.054482,0.0,0.718912,0.7189979999999999
4368,https://www.google.com.kw,2,ok,172.217.23.99,443,0.032575,0.013300999999999999,0.010619,0.032688999999999996,0.0,0.073415,0.073563
4390,https://www.fishki.net,2,ok,104.26.0.138,443,0.026454000000000002,0.007865,0.006987,0.026568,0.0,0.16801300000000002,0.16810799999999998
4404,https://www.corporatefinanceinstitute.com,2,ok,172.67.74.108,443,0.036055000000000004,0.014091999999999999,0.005222,0.036159,0.0,0.7170920000000001,0.717156
4410,https://www.rapidtables.com,2,ok,104.26.10.75,443,0.031389,0.016013999999999997,0.015081,0.031526,0.0,0.058526,0.058637
4491,https://www.google.com.ng,2,ok,172.217.18.99,443,0.034745,0.017151,0.016372,0.034861,0.0,0.083844,0.084004
4499,https://www.blogspot.ru,2,ok,172.217.22.41,443,0.108352,0.077388,0.076625,0.108529,0.0,0.7704,0.7705350000000001
4525,https://www.scitation.org,2,ok,104.17.164.62,443,0.112094,0.08838700000000001,0.087103,0.11224300000000001,0.0,0.30541399999999996,0.30551799999999996
4553,https://www.pianmenw.com,2,ok,104.19.29.252,443,0.31636,0.29740900000000003,0.296327,0.316598,0.0,0.326702,0.326933
4562,https://www.sportzwiki.com,2,ok,172.67.69.49,443,0.047729,0.015802,0.006722,0.047822,0.0,0.964219,0.9642780000000001
4568,https://www.bibox.com,2,ok,172.67.11.253,443,0.031684,0.013640000000000001,0.012353,0.031845,0.0,1.4072049999999998,1.407255
4575,https://www.rae.es,2,ok,172.67.69.61,443,0.044086,0.022317,0.013436000000000002,0.044191,0.0,0.319424,0.32826500000000003
4661,https://www.google.lv,2,ok,172.217.22.99,443,0.036014,0.018394999999999998,0.016384,0.036104000000000004,0.0,0.08254600000000001,0.083115
4669,https://www.encuentra24.com,2,ok,104.22.52.181,443,0.031296,0.009302,0.008165,0.031394,0.0,0.51476,0.514847
4680,https://www.google.iq,2,ok,172.217.18.99,443,0.064509,0.041533999999999995,0.040475,0.06464299999999999,0.0,0.103153,0.10360899999999999
4735,https://www.shahid4u.one,2,ok,172.67.68.83,443,0.036269,0.01487,0.0064659999999999995,0.036414,0.0,0.142577,0.14268
4742,https://www.blogspot.se,2,ok,172.217.22.41,443,0.032872000000000005,0.012534,0.010435,0.033012,0.0,0.692175,0.692301
4745,https://www.smartinsights.com,2,ok,104.20.252.9,443,0.030779,0.015312000000000001,0.014231,0.030886,0.0,0.124091,0.12481300000000001
4766,https://www.warriorplus.com,2,ok,172.67.68.35,443,0.042754,0.014069,0.005497999999999999,0.042854,0.0,0.09256,0.092602
4843,https://www.harrods.com,2,ok,104.18.1.58,443,0.022046,0.007662,0.00671,0.022132,0.0,0.052775999999999997,0.052873
4878,https://www.annualreviews.org,2,ok,104.18.8.232,443,0.039083,0.014668,0.013438999999999998,0.039214,0.0,0.306616,0.306736
4902,https://www.hostinger.com,2,ok,104.19.184.120,443,0.043385,0.019313999999999998,0.017294,0.043503,0.0,0.14236300000000002,0.146195
4915,https://www.hse.gov.uk,2,ok,104.19.152.106,443,0.050327,0.029781000000000002,0.028891000000000003,0.050419,0.0,0.172067,0.172256
4957,https://www.clickagy.com,2,ok,104.18.30.205,443,0.027676,0.009917,0.009104000000000001,0.027766000000000002,0.0,0.537795,0.537989
5007,https://www.crisp.chat,2,ok,104.18.29.91,443,0.020759,0.006547,0.005339,0.020865,0.0,0.044623,0.044737
5012,https://www.googleoptimize.com,2,ok,172.217.21.238,443,0.02998,0.011595999999999999,0.010313,0.030101,0.0,0.041507,0.041627
5019,https://www.linode.com,2,ok,104.18.140.18,443,0.11587,0.099746,0.098738,0.115961,0.0,0.146312,0.151826
5033,https://www.google.co.ao,2,ok,172.217.18.163,443,0.030358,0.012816,0.010551999999999999,0.030463999999999998,0.0,0.072137,0.07303899999999999
5058,https://www.google.si,2,ok,172.217.23.99,443,0.035296,0.017976,0.016681,0.035506,0.0,0.07660299999999999,0.07717
5069,https://www.16personalities.com,2,ok,104.27.161.88,443,0.035392,0.013791999999999999,0.004978,0.035479000000000004,0.0,0.23914899999999997,0.241139
5099,https://www.mynewsdesk.com,2,ok,104.18.15.14,443,0.026680000000000002,0.009575,0.008717,0.026813,0.0,0.21057800000000002,0.2107
5109,https://www.runescape.wiki,2,ok,172.67.20.94,443,0.023911,0.009692000000000001,0.008723,0.024018,0.0,0.057340999999999996,0.057471
5122,https://www.fullhdfilmizlesene.com,2,ok,172.67.68.120,443,0.040992,0.017281,0.006314999999999999,0.041082,0.0,0.167729,0.16778099999999999
5153,https://www.cettire.com,2,ok,23.227.38.74,443,0.042201,0.019413999999999997,0.017384,0.042323,0.0,0.521663,0.537352
5160,https://www.parade.com,2,ok,104.17.89.42,443,0.069063,0.032929,0.031432999999999996,0.069241,0.0,0.082932,0.08305900000000001
5161,https://www.wordcounter.net,2,ok,104.20.193.70,443,0.033391000000000004,0.007475,0.0063289999999999996,0.033513999999999995,0.0,0.314106,0.314247
5305,https://www.slidesgo.com,2,ok,104.22.0.146,443,0.028273000000000003,0.007312000000000001,0.006077,0.028561000000000003,0.0,0.10338800000000001,0.10350899999999999
5324,https://www.jamendo.com,2,ok,172.67.71.171,443,0.036896,0.016682,0.00705,0.036989999999999995,0.0,0.310765,0.311182
5345,https://www.colourpop.com,2,ok,23.227.38.74,443,0.042322000000000005,0.025334,0.022831,0.042434,0.0,0.22309,0.223187
5377,https://www.google.tn,2,ok,172.217.18.99,443,0.044633,0.013375,0.012083,0.044815,0.0,0.09686900000000001,0.097196
5386,https://www.google.org,2,ok,216.239.32.27,443,0.037131,0.012981999999999999,0.011518,0.037261,0.0,0.05082,0.057210000000000004
5408,https://www.google.jo,2,ok,172.217.16.131,443,0.061841999999999994,0.024715,0.023533000000000002,0.061908000000000005,0.0,0.103708,0.104246
5429,https://www.yalla-shoot.com,2,ok,104.21.234.145,443,0.042122,0.014127,0.005427,0.04226,0.0,0.09942000000000001,0.099494
5432,https://www.lasvegassun.com,2,ok,172.67.17.169,443,0.024455,0.007381,0.006324000000000001,0.024694,0.0,0.054269000000000005,0.054314
5450,https://www.tweaktown.com,2,ok,104.22.36.139,443,0.041937,0.022462,0.021247,0.042053,0.0,0.100729,0.103112
5457,https://www.vu.nl,2,ok,104.27.176.61,443,0.05594,0.029547000000000004,0.021067,0.056094000000000005,0.0,0.439949,0.44004899999999997
5466,https://www.fresherslive.com,2,ok,104.22.79.185,443,0.039651,0.021381,0.020422,0.039749,0.0,0.571042,0.931069
5481,https://www.google.com.uy,2,ok,216.58.212.163,443,0.40015300000000004,0.38149099999999997,0.380078,0.400303,0.0,0.44299399999999994,0.44447600000000004
5482,https://www.taroot-rangi.com,2,ok,104.26.5.125,443,0.026304,0.009123000000000001,0.008157,0.026451,0.0,0.058449,0.060801
5544,https://www.pressherald.com,2,ok,172.67.68.119,443,0.040816000000000005,0.014369999999999999,0.005871,0.040902999999999995,0.0,0.5987140000000001,0.689496
5587,https://www.redgifs.com,2,ok,104.18.5.207,443,0.031487,0.006490999999999999,0.0057810000000000005,0.031626,0.0,0.041569,0.043614
5590,https://www.indosport.com,2,ok,104.26.2.58,443,0.026667000000000003,0.007863,0.006404000000000001,0.026757999999999997,0.0,0.44433999999999996,0.482158
5647,https://www.pjmedia.com,2,ok,104.18.19.43,443,0.023893,0.006734,0.005933,0.024023,0.0,0.442216,0.44231800000000004
5655,https://www.friendfeed.com,0,error,157.240.9.18,443,0.0,0.048389999999999996,0.0208,0.0,0.0,0.0,0.091277
5675,https://www.piliapp.com,2,ok,172.67.75.119,443,0.052020000000000004,0.029863,0.021082,0.052113,0.0,0.102747,0.10325799999999999
5678,https://www.nation.africa,2,ok,104.18.29.152,443,0.067224,0.039094,0.037786,0.067362,0.0,0.084766,0.08481
5681,https://www.storeboard.com,2,ok,172.67.68.13,443,0.073098,0.015300999999999999,0.0062759999999999995,0.073188,0.0,0.31486,0.31498699999999996
5682,https://www.lihkg.com,2,ok,104.17.213.193,443,0.029974,0.011643,0.010584,0.030147000000000004,0.0,0.05305700000000001,0.053110000000000004
5685,https://www.mundosexanuncio.com,2,ok,104.26.14.202,443,0.027906,0.007126,0.006052,0.028043000000000002,0.0,0.416818,0.495724
5688,https://www.avgle.com,2,ok,172.64.128.16,443,0.024019,0.00826,0.006481000000000001,0.024125999999999998,0.0,0.08467999999999999,0.08479500000000001
5727,https://www.ficbook.net,2,ok,104.20.39.242,443,0.029225,0.015648,0.01466,0.029320999999999996,0.0,0.185649,0.18575
5742,https://www.bloombergquint.com,2,ok,104.18.93.198,443,0.039817,0.014919,0.013621000000000001,0.039925,0.0,0.6839029999999999,0.688908
5789,https://www.brstej.com,2,ok,104.26.7.141,443,0.025922000000000004,0.00902,0.007956,0.026059,0.0,0.12548399999999998,0.125575
5810,https://www.ole.com.ar,2,ok,104.18.170.219,443,0.033283999999999994,0.007795000000000001,0.006566,0.033441000000000005,0.0,0.332331,0.36102399999999996
5824,https://www.tensorflow.org,2,ok,172.217.23.174,443,0.06643500000000001,0.048237999999999996,0.046822,0.066623,0.0,0.31502600000000003,0.833728
5855,https://www.gab.com,2,ok,104.16.121.96,443,0.028057,0.007734,0.006455,0.028192000000000002,0.0,0.041777999999999996,0.041823
5904,https://www.ilfattoquotidiano.it,2,ok,104.17.61.22,443,0.042317,0.02391,0.022959999999999998,0.042448,0.0,0.062234000000000005,0.066798
5933,https://www.mtlnovel.com,2,ok,172.64.129.13,443,0.026795,0.005984000000000001,0.0051530000000000005,0.026924,0.0,0.252137,0.252855
5953,https://www.ufreegames.com,2,ok,172.67.6.56,443,0.0387,0.015418000000000001,0.014262,0.038812,0.0,0.077918,0.07826
5971,https://www.jbhifi.com.au,2,ok,104.18.2.69,443,0.14224900000000001,0.12043499999999999,0.119129,0.14238399999999998,0.0,0.87064,0.891848
5977,https://www.secnews.gr,2,ok,104.23.129.67,443,0.060640999999999994,0.035808,0.034573,0.060809,0.0,0.111323,0.149893
6022,https://www.fashionnova.com,2,ok,23.227.38.74,443,0.035447,0.007487000000000001,0.005903,0.035555,0.0,0.6597350000000001,0.673903
6073,https://www.openclassrooms.com,2,ok,104.22.64.200,443,0.055014,0.009011,0.007306999999999999,0.055143,0.0,0.163981,0.16408499999999998
6095,https://www.onlinekhabar.com,2,ok,104.24.109.37,443,0.052186,0.030583,0.021962,0.052312,0.0,0.757632,1.109453
6104,https://www.googlegroups.com,2,ok,108.177.15.138,443,0.042443,0.014621,0.013522999999999999,0.042533,0.0,0.633182,0.633321
6112,https://www.exe.io,2,ok,104.26.3.103,443,0.062609,0.039766,0.038987,0.062704,0.0,0.14329,0.14334000000000002
6120,https://www.texastribune.org,2,ok,104.22.39.184,443,0.01985,0.007017,0.006263,0.019937,0.0,0.044708,0.052485000000000004
6163,https://www.dailypost.ng,2,ok,172.67.75.56,443,0.07023,0.04154,0.03261,0.070349,0.0,0.42435200000000006,0.424403
6164,https://www.betfair.com,2,ok,104.16.182.251,443,0.041801,0.012601000000000001,0.011486,0.041947000000000005,0.0,0.11411700000000001,0.114165
6181,https://www.faceit.com,2,ok,104.16.12.251,443,0.029261000000000002,0.006335,0.005236,0.029389,0.0,0.169414,0.169516
6234,https://www.shapeways.com,2,ok,104.20.22.246,443,0.026014999999999996,0.006286,0.004964,0.026186,0.0,2.4893400000000003,2.49268
6282,https://www.fontspace.com,2,ok,172.67.74.192,443,0.048479,0.022924,0.014147999999999999,0.048593,0.0,0.744984,0.870444
6325,https://www.mosaiquefm.net,2,ok,104.26.6.159,443,0.043764,0.018382,0.016697,0.043907,0.0,0.418663,0.418732
6344,https://www.psychiatryonline.org,2,ok,104.18.8.174,443,0.019215,0.006273,0.005520000000000001,0.019327,0.0,0.687503,0.687714
6373,https://www.alternativeto.net,2,ok,104.26.1.179,443,0.021851,0.0064730000000000005,0.005717,0.021974,0.0,0.181169,0.181275
6380,https://www.google.ba,2,ok,172.217.23.131,443,0.039907,0.018005,0.014403000000000001,0.040033,0.0,0.080362,0.080857
6453,https://www.armorgames.com,2,ok,104.20.53.56,443,0.025702,0.00747,0.006372999999999999,0.025806,0.0,0.43880600000000003,0.4389
6455,https://www.kingston.com,2,ok,104.16.249.68,443,0.17608900000000002,0.160908,0.159843,0.17619400000000002,0.0,0.508309,0.508362
6528,https://www.truthout.org,2,ok,104.20.24.166,443,0.061847000000000006,0.045148,0.044251,0.061940999999999996,0.0,0.077833,0.077875
6532,https://www.die.net,2,ok,104.26.1.94,443,0.041269,0.013623,0.012737,0.041401,0.0,0.69765,0.697774
6557,https://www.thehackernews.com,2,ok,104.26.0.97,443,0.027012,0.0077599999999999995,0.006867,0.027228,0.0,0.036566,0.036613
6581,https://www.google.com.mm,2,ok,216.58.205.227,443,0.047582,0.026713,0.025433,0.047719,0.0,0.10029400000000001,0.100885
6617,https://www.lowyat.net,2,ok,104.26.7.73,443,0.030749000000000002,0.011032,0.010161,0.03088,0.0,0.295267,0.343673
6618,https://www.gigazine.net,2,ok,172.67.34.58,443,0.022744999999999998,0.0075060000000000005,0.006334,0.022844999999999997,0.0,1.353696,1.353798
6677,https://www.a2hosting.com,2,ok,104.18.132.225,443,0.126315,0.10760399999999999,0.10627,0.12646,0.0,1.521117,1.616855
6689,https://www.connectad.io,2,ok,104.22.55.206,443,0.033277,0.01376,0.012908000000000001,0.033462,0.0,0.475962,0.476004
6690,https://www.google.ee,2,ok,172.217.22.35,443,0.031629000000000004,0.014284999999999999,0.010826,0.031742,0.0,0.07324800000000001,0.07361000000000001
6692,https://www.google.com.sv,2,ok,172.217.16.131,443,0.052724,0.029026,0.027504,0.052802999999999996,0.0,0.091074,0.091431
6696,https://www.google.com.cu,2,ok,172.217.22.99,443,0.30630799999999997,0.282168,0.280767,0.306395,0.0,0.351352,0.351745
6701,https://www.jugantor.com,2,ok,172.67.14.228,443,0.034656,0.013086000000000002,0.012023,0.034741,0.0,0.547495,1.0931110000000002
6736,https://www.hkgolden.com,2,ok,104.26.13.44,443,0.0373,0.014961000000000002,0.013749,0.037397,0.0,0.061085,0.061140999999999994
6742,https://www.nobitex.ir,2,ok,104.27.157.24,443,1.0771549999999999,1.047161,1.038527,1.077261,0.0,2.085609,2.08736
6746,https://www.google.com.gt,2,ok,172.217.21.227,443,0.047744,0.024350999999999998,0.02329,0.047897,0.0,0.09072999999999999,0.09094400000000001
6755,https://www.okp.com,0,error,23.227.38.74,443,0.0,0.293655,0.29280100000000003,0.0,0.0,0.0,0.30657199999999996
6759,https://www.mg.co.za,2,ok,104.22.1.58,443,0.034131,0.00932,0.008085,0.034241,0.0,0.07344400000000001,0.073505
6808,https://www.sennheiser.com,2,ok,104.17.61.185,443,0.043578,0.009243000000000001,0.00812,0.043698,0.0,0.08659700000000001,0.086641
6819,https://www.google.cm,2,ok,216.58.212.163,443,0.029560000000000003,0.010669,0.010078,0.029702,0.0,0.071528,0.07171699999999999
6837,https://www.google.co.cr,2,ok,172.217.21.227,443,0.031594,0.012326,0.010969,0.031684,0.0,0.11473900000000001,0.11489400000000001
6889,https://www.bulbagarden.net,2,ok,104.26.2.79,443,0.022775999999999998,0.008409999999999999,0.007004000000000001,0.023097,0.0,0.329889,0.521736
6930,https://www.whatismyip.com,2,ok,104.27.201.87,443,0.028581,0.0064930000000000005,0.005497999999999999,0.028702999999999996,0.0,0.869001,0.870167
6951,https://www.mind.org.uk,2,ok,104.16.149.89,443,0.020999,0.0064719999999999995,0.005584,0.021087,0.0,0.201811,0.202129
6959,https://www.wuxiaworld.com,2,ok,104.26.15.174,443,0.022383,0.008925,0.007923000000000001,0.02247,0.0,0.083098,0.086871
6984,https://www.camelcamelcamel.com,2,ok,104.22.4.140,443,0.031521,0.016447999999999997,0.015188,0.031626999999999995,0.0,0.23334499999999997,0.23354499999999997
6993,https://www.google.com.bo,2,ok,172.217.23.99,443,0.043011,0.024416999999999998,0.023455,0.04317,0.0,0.08545,0.085779
7031,https://www.yummly.com,2,ok,104.18.26.71,443,0.025693999999999998,0.009073000000000001,0.008269,0.025822,0.0,0.037682,0.088348
7096,https://www.jagodangdut.com,2,ok,104.28.19.112,443,0.040801,0.018879,0.010418,0.040901,0.0,0.72391,0.732649
7105,https://www.google.com.np,2,ok,216.58.212.131,443,0.046592,0.028669999999999998,0.023119,0.046707,0.0,0.09109099999999999,0.091309
7131,https://www.sammobile.com,2,ok,172.67.34.17,443,0.03243,0.007139,0.005807,0.032537,0.0,0.272094,0.27661199999999997
7139,https://www.businessoffashion.com,2,ok,104.17.150.81,443,0.026007,0.008294,0.006344,0.026147000000000004,0.0,0.103682,0.14106
7170,https://www.blogspot.be,2,ok,172.217.22.41,443,0.038834,0.021418,0.019517,0.038959,0.0,0.701163,0.701433
7188,https://www.goop.com,2,ok,104.19.235.11,443,0.035879,0.015030000000000002,0.0063560000000000005,0.035970999999999996,0.0,0.057880999999999995,0.057997
7224,https://www.enotes.com,2,ok,172.67.68.40,443,0.05633,0.030049,0.021172,0.056417999999999996,0.0,0.074388,0.07452
7254,https://www.rawgit.com,2,ok,104.27.142.156,443,0.037096,0.016618,0.007852,0.037204,0.0,0.226175,0.226289
7268,https://www.cyberciti.biz,2,ok,104.22.10.214,443,0.022199,0.008868000000000001,0.0074069999999999995,0.022306,0.0,0.043644999999999996,0.043862
7311,https://www.smadex.com,2,ok,185.148.46.6,443,0.324029,0.15788,0.004403,0.32412399999999997,0.0,0.485084,0.789043
7317,https://www.beforeitsnews.com,2,ok,104.22.74.138,443,0.023280000000000002,0.009309999999999999,0.008612,0.023374000000000002,0.0,0.390029,0.390137
7322,https://www.skyscrapercity.com,2,ok,104.16.69.82,443,0.034369,0.019252000000000002,0.018479,0.034679,0.0,0.295016,0.29523
7332,https://www.google.com.py,2,ok,172.217.21.195,443,0.043193,0.024483,0.022353,0.043306,0.0,0.08468200000000001,0.084843
7365,https://www.google.com.bh,2,ok,172.217.16.131,443,0.034177,0.015276,0.013336,0.034287,0.0,0.07599700000000001,0.076305
7374,https://www.keywordtool.io,2,ok,172.67.71.65,443,0.036496,0.014609,0.005556,0.036633,0.0,0.30244899999999997,0.30254699999999995
7383,https://www.listverse.com,2,ok,172.67.71.237,443,0.040919,0.016122,0.007517,0.041047,0.0,0.513621,0.513671
7422,https://www.sportsmansoutdoorsuperstore.com,2,ok,172.67.75.119,443,0.038002,0.016311000000000003,0.0071790000000000005,0.038113,0.0,0.947665,0.957032
7461,https://www.opensubtitles.org,2,ok,104.26.9.126,443,0.020962,0.007562,0.006861,0.021055,0.0,0.08045,0.08049500000000001
7467,https://www.gymshark.com,2,ok,23.227.38.74,443,0.034656,0.016453,0.013580000000000002,0.034761,0.0,0.677566,0.687651
7485,https://www.yifysubtitles.org,2,ok,104.28.25.84,443,0.07650900000000001,0.027587,0.016493999999999998,0.076644,0.0,0.10614000000000001,0.10619200000000001
7570,https://www.narrative.io,2,ok,199.60.103.30,443,0.143637,0.128448,0.126332,0.143782,0.0,1.016249,1.0194239999999999
7573,https://www.jomashop.com,2,ok,104.20.213.46,443,0.051108,0.00867,0.007497,0.051237,0.0,0.18098599999999998,0.181419
7599,https://www.servimg.com,2,ok,104.28.1.55,443,0.056714,0.02814,0.019575,0.056821,0.0,0.147875,0.14796800000000002
7608,https://www.zblogcn.com,2,ok,104.24.104.6,443,0.347443,0.325135,0.316463,0.347591,0.0,1.622134,1.6224120000000002
7687,https://www.actionnetwork.org,2,ok,104.22.12.105,443,0.043404000000000005,0.007478,0.006716,0.043537,0.0,0.591612,0.591742
7703,https://www.shopifypreview.com,2,ok,23.227.38.37,443,0.031615,0.014407,0.013556,0.031742,0.0,0.25214000000000003,0.2526
7836,https://www.google.com.lb,2,ok,172.217.22.3,443,0.029556,0.011768,0.011025,0.029664999999999997,0.0,0.067574,0.067781
7853,https://www.redstate.com,2,ok,104.18.16.211,443,0.03323,0.011042,0.009902,0.033464999999999995,0.0,0.044896,0.045012
7859,https://www.smarttradecoin.com,2,ok,104.26.14.238,443,0.026116000000000004,0.00692,0.005935,0.026262,0.0,0.070006,0.070096
7868,https://www.brightlocal.com,2,ok,104.16.20.25,443,0.031201999999999997,0.008775,0.007673999999999999,0.031293,0.0,0.052254999999999996,0.054453999999999995
7870,https://www.gotporn.com,2,ok,104.26.1.144,443,0.024172,0.006848999999999999,0.00571,0.024305,0.0,0.20816300000000001,0.338055
7886,https://www.workplace.com,2,ok,69.171.250.15,443,0.029129000000000002,0.010042,0.007941,0.02922,0.0,0.486624,0.572148
7898,https://www.google.co.ke,2,ok,142.250.74.195,443,0.033523000000000004,0.014665000000000001,0.011798999999999999,0.033616,0.0,0.075706,0.07585599999999999
7926,https://www.chrono24.com,2,ok,104.17.217.13,443,0.033056999999999996,0.010006999999999999,0.008743,0.033181,0.0,0.088975,0.091869
7927,https://www.google.ge,2,ok,172.217.16.195,443,0.09550499999999999,0.077179,0.07577300000000001,0.09560199999999999,0.0,0.14199900000000001,0.14217
7930,https://www.google.cat,2,ok,172.217.22.3,443,0.045288,0.02345,0.021738999999999998,0.045413,0.0,0.088776,0.089135
7940,https://www.yankodesign.com,2,ok,172.67.69.79,443,0.059572,0.021709,0.013004,0.059851999999999995,0.0,0.764247,0.7830090000000001
7966,https://www.apkmirror.com,2,ok,104.19.132.58,443,0.038922000000000005,0.015002000000000001,0.013825,0.039216,0.0,0.067535,0.06765800000000001
7972,https://www.cloudflare-dns.com,2,ok,104.16.249.249,443,0.031873,0.009042,0.008034999999999999,0.031991000000000006,0.0,0.8226559999999999,0.8686950000000001
7984,https://www.google.com.kh,2,ok,172.217.16.163,443,0.746056,0.726881,0.725592,0.746159,0.0,0.786503,0.786656
8089,https://www.google.lu,2,ok,172.217.23.163,443,0.030551,0.011888,0.010676,0.030643,0.0,0.07334600000000001,0.073822
8138,https://www.chrome.com,2,ok,216.239.32.27,443,0.029979000000000002,0.011562000000000001,0.010355,0.030126999999999998,0.0,0.038942000000000004,0.039136000000000004
8139,https://www.yangsenshoubao.com,2,ok,104.31.67.244,443,0.046647,0.019478,0.010787999999999999,0.046754000000000004,0.0,0.061753999999999996,0.06185
8149,https://www.destructoid.com,2,ok,172.67.38.62,443,0.029399,0.011437000000000001,0.010278,0.029508999999999997,0.0,0.054717999999999996,0.055773
8165,https://www.cibercuba.com,2,ok,104.26.10.132,443,0.029069,0.0119,0.010917,0.029176999999999998,0.0,0.062919,0.06576599999999999
8170,https://www.smrtb.com,2,ok,104.26.3.146,443,0.03046,0.013828,0.012691,0.030606,0.0,0.05309199999999999,0.053364999999999996
8179,https://www.clutch.co,2,ok,104.24.253.3,443,0.046783,0.015253999999999998,0.006567,0.046918,0.0,0.075002,0.075058
8202,https://www.blogspot.mx,2,ok,172.217.22.41,443,0.036566,0.017736000000000002,0.012717000000000001,0.036715,0.0,0.6061850000000001,0.60644
8308,https://www.googlehosted.com,0,error,172.217.22.97,443,0.0,0.015262999999999999,0.013487,0.0,0.0,0.0,0.04057
8323,https://www.ethnos.gr,2,ok,104.27.120.115,443,0.048651,0.014847999999999998,0.006313,0.048788,0.0,0.095157,0.114621
8325,https://www.blogspot.ch,2,ok,172.217.22.41,443,0.034589,0.016341,0.014263,0.034749,0.0,1.017854,1.017982
8345,https://www.moveon.org,2,ok,104.22.8.66,443,0.051992,0.036153,0.034953,0.052095,0.0,0.706755,0.706858
8358,https://www.google.am,2,ok,172.217.23.131,443,0.033442,0.014958,0.011493000000000001,0.033565,0.0,0.077664,0.077848
8384,https://www.gcu.edu,2,ok,104.17.108.55,443,0.046599,0.024243999999999998,0.023157,0.046718,0.0,0.06480599999999999,0.066888
